optimizer,time_decay,exp_wd,optimizer_name_unc,exp_lr_unc,exp_lr,n_blocks,d_token,attention_dropout,res_drop,ffn_dropout,ffn_factor,accuracy,ce_loss,desired_coverage,coverage,reject_rate,ce_loss_rej,accuracy_rej,auc,auc_rej,pos_rate,bss,brier,bss_rej,brier_rej,pos_rate_rej,meta,dataset,trial,time_to_fit,model_type,exp_lamda,alpha,pretrain,momentum,d_main,hidden_factor,dropout_first,dropout_second,residual_dropout,momentum_sgd,nesterov,exp_beta,reward,momentum_sgd_unc,nesterov_unc,viol,max_viol_trial,avg_perf,min_avg_perf,b_norm,n_estimators,reg_alpha,reg_lambda,folds,zero_init_residual,avg_viol_trial
AdamW,True,-4.0,,,-4.0,3.0,192.0,,,,,0.8226997985224983,0.4292379567770053,0.99,0.9926666666666668,0.0073333333333333,0.6967100103944873,0.4090909090909091,0.7788859477742064,0.4375,0.2202820685023505,0.2159567171370309,0.1346662246756708,0.4649787527147249,0.2517809651883297,0.3636363636363636,plugin,ucicredit,15.0,374.4279351234436,TabResnet,,,,,128.0,2.0,0.25,0.35,,,,,,,,0.0026666666666668,0.0063333333333333,0.3909048336029811,0.3909048336029811,,,,,,,
SGD,True,-4.0,,,-1.0,,,,,,,0.9879725085910652,0.037809969521571,0.99,0.9931740614334472,0.0068259385665528,0.6008639113445762,0.75,0.9991342249820874,-1.0,0.7285223367697594,0.9515398730691312,0.0095843709814406,0.8690138373024816,0.2045246250741579,1.0,plugin,xray,0.0,2882.396380662918,Resnet34,,,,,,,,,,0.9,False,,,,,0.0031740614334472,0.0155290102389078,0.0126957686384039,0.0126957686384039,,,,,,False,
Adam,False,-5.0,,,-4.0,3.0,384.0,0.45,0.0,0.35,2.333333333333333,0.811186974789916,0.4114158568940667,0.99,0.9896049896049895,0.0103950103950103,0.6950264847714024,0.375,0.8958518323586262,0.3919999999999999,0.501313025210084,0.4703602124030744,0.1324099170203534,0.4703718051691138,0.2509395990959789,0.375,plugin,electricity,5.0,1153.9603028297424,TabFTTransformer,,,,,,,,,,,,,,,,0.0003950103950104,0.0034823284823285,0.3630781668663475,0.3630781668663475,,,,,,,
Adam,False,-6.0,,,-5.0,1.0,384.0,0.15,1.0,0.2,2.333333333333333,0.58,0.6727753339381106,0.99,0.985545335085414,0.014454664914586,0.6928095076559587,0.6363636363636364,0.6014407213562407,0.7333333333333333,0.4986666666666666,0.0373328990847464,0.2406667752288133,0.0373328990847464,0.2498311638287268,0.5454545454545454,plugin,eye,6.0,100.28847289085388,TabFTTransformer,,,,,,,,,0.05,,,,,,,0.004454664914586,0.0148488830486203,0.6694133483818909,0.6694133483818909,,,,,,,
Adam,False,-6.0,,,-5.0,4.0,320.0,0.35,1.0,0.1,1.0,0.8532289628180039,0.3422257457169171,0.99,0.9845857418111752,0.0154142581888246,0.6934778180931539,0.625,0.9166283665778104,0.5833333333333334,0.4951076320939334,0.5788903941520318,0.105277401461992,0.5788903941520318,0.2501653138006353,0.75,plugin,kddipums97,0.0,201.46140670776367,TabFTTransformer,,,,,,,,,0.2,,,,,,,0.0054142581888247,0.0140655105973024,0.2872259183452155,0.2872259183452155,,,,,,,
Adam,False,-6.0,,,-4.0,1.0,384.0,0.1,1.0,0.3,2.333333333333333,0.8453453453453453,0.3549534088130975,0.99,0.9955156950672646,0.0044843049327354,0.6960487517354284,0.5,0.9191374237693184,0.25,0.5007507507507507,0.5508515155377187,0.1122871211155703,0.5508515155377187,0.2514507666060992,0.3333333333333333,plugin,magic,15.0,177.99907183647156,TabFTTransformer,,,,,,,,,0.0,,,,,,,0.0055156950672645,0.0106875934230193,0.2933103136392766,0.2933103136392766,,,,,,,
Adam,False,-4.0,,,-2.0,1.0,128.0,0.0,1.0,0.45,1.3333333333333333,0.8259493670886076,0.3661885538576805,0.99,0.9937106918238994,0.0062893081761006,0.6985406283484548,0.5,0.9267716220005608,-1.0,0.5031645569620253,0.5374100997387112,0.1156467370027152,0.5378993457247954,0.2526962847110958,0.0,plugin,phoneme,3.0,41.90699601173401,TabFTTransformer,,,,,,,,,0.05,,,,,,,0.0037106918238993,0.0198113207547169,0.2914529058505716,0.2914529058505716,,,,,,,
Adam,False,-4.0,,,-3.0,1.0,192.0,0.05,1.0,0.4,1.6666666666666663,0.9235924932975872,0.1822475845860898,0.99,0.9946666666666668,0.0053333333333333,1.324347557847252,0.25,0.978156775668344,-1.0,,,,,,,plugin,pol,14.0,202.3713755607605,TabFTTransformer,,,,,,,,,0.1,,,,,,,0.0046666666666668,0.0046666666666668,0.0798821576159223,0.0798821576159223,,,,,,,
Adam,False,-3.0,,,-4.0,3.0,512.0,0.5,0.0,0.3,1.6666666666666663,0.7464212678936605,0.5375130764416923,0.99,0.9839034205231388,0.0160965794768611,0.6954549506994163,0.375,0.8227155619500117,0.1666666666666666,0.4948875255623722,0.2953599043450889,0.1761600239137277,0.2953599043450889,0.2511538770227767,0.75,plugin,rl,17.0,150.87541270256042,TabFTTransformer,,,,,,,,,,,,,,,,0.0060965794768611,0.0303822937625755,0.5149981104326481,0.5149981104326481,,,,,,,
Adam,False,-4.0,,,-4.0,,,,,,,0.8905982905982905,0.2649830629555661,0.99,0.9923664122137404,0.0076335877862595,0.695458735197606,0.5555555555555556,0.9321725275975872,0.5,0.2230769230769231,0.543907632937274,0.0790508095334818,0.7776634955474966,0.2511546286892737,0.5555555555555556,plugin,waterbirds,5.0,10901.267030715942,Resnet50,,,,,,,,,,,,,,,,0.0023664122137404,0.0256997455470737,0.1921194143639403,0.1921194143639403,,,,,,False,
SGD,False,-4.0,,,-2.0,4.0,64.0,0.25,0.0,0.2,1.0,0.7931726907630522,0.4109927653524735,0.99,0.988095238095238,0.0119047619047618,0.6927825958661828,0.6666666666666666,0.8795664586055063,0.7777777777777779,0.5,0.4593010330731851,0.1351747565823354,0.4593010330731851,0.249817717872457,0.5,plugin,upselling,19.0,151.7526149749756,TabFTTransformer,,,,,,,,,,0.99,True,,,,,0.0019047619047619,0.0134920634920634,0.3565647835685605,0.3565647835685605,,,,,,,
