optimizer,time_decay,exp_wd,optimizer_name_unc,exp_lr_unc,exp_lr,n_blocks,d_token,attention_dropout,res_drop,ffn_dropout,ffn_factor,accuracy,ce_loss,desired_coverage,coverage,reject_rate,ce_loss_rej,accuracy_rej,auc,auc_rej,pos_rate,bss,brier,bss_rej,brier_rej,pos_rate_rej,meta,dataset,trial,time_to_fit,model_type,exp_lamda,alpha,pretrain,momentum,d_main,hidden_factor,dropout_first,dropout_second,residual_dropout,momentum_sgd,nesterov,exp_beta,reward,momentum_sgd_unc,nesterov_unc,viol,max_viol_trial,avg_perf,min_avg_perf,b_norm,n_estimators,reg_alpha,reg_lambda,folds,zero_init_residual,avg_viol_trial
Adam,True,-6.0,,,-3.0,4.0,64.0,0.3,0.0,0.3,1.0,0.8483870967741935,0.3712189191021469,0.99,0.9748427672955976,0.0251572327044025,0.6299144179998375,0.75,0.9291305796135908,1.0,0.5096774193548387,0.5590986028060465,0.1102231353032804,0.5594551962667919,0.218695815828624,0.125,sat,phoneme,15.0,118.14777612686156,TabFTTransformer,,,15.0,0.93,,,,,,,,,,,,0.0151572327044023,0.0151572327044023,0.3153499042608588,0.3153499042608588,,,,,,,
Adam,True,-6.0,,,-3.0,4.0,192.0,0.15,0.0,0.3,1.0,0.9501683501683502,0.1275788933339956,0.99,0.99,0.01,0.9595318509234052,0.4666666666666667,0.9870697370047335,-1.0,,,,,,,sat,pol,13.0,1635.8362379074097,TabFTTransformer,,,15.0,0.93,,,,,,,,,,,,0.0,0.0113333333333333,0.0570611851770948,0.0570611851770948,,,,,,,
Adam,False,-6.0,,,-4.0,3.0,64.0,0.45,0.0,0.1,1.0,0.7285714285714285,0.5137503369825591,0.99,0.9859154929577464,0.0140845070422535,0.6332923089834038,0.8571428571428571,0.8203915035401916,0.75,0.5,0.2993613762109076,0.1751596559472731,0.2993613762109076,0.2228923642828246,0.4285714285714285,sat,rl,17.0,157.43698596954346,TabFTTransformer,,,0.0,0.98,,,,,,,,,,,,0.0040845070422536,0.0323943661971831,0.4912666720600782,0.4912666720600782,,,,,,,
SGD,False,-3.0,,,-2.0,,,,,,,0.900776531492666,0.244091944401259,0.99,0.98303647158609,0.0169635284139101,0.6433441750346752,0.75,0.9408685181792006,0.7802197802197802,0.2182916307161346,0.5714700219762794,0.0731497339209974,0.8204071043617547,0.2252633891229855,0.65,sat,waterbirds,17.0,10784.2097697258,Resnet50,,,30.0,0.92,,,,,,0.9,True,,,,,0.00696352841391,0.0273960983884647,0.1795370443396327,0.1795370443396327,,,,,,False,
Adam,True,-6.0,,,-4.0,4.0,128.0,0.25,0.0,0.3,1.0,0.7943548387096774,0.4007274284058045,0.99,0.984126984126984,0.0158730158730159,0.6822034861487513,0.75,0.8917468782518211,0.625,0.5,0.481014011345894,0.1297465114177978,0.4810140113458939,0.24445158293751,0.5,sat,upselling,1.0,203.8336160182953,TabFTTransformer,,,15.0,0.93,,,,,,,,,,,,0.005873015873016,0.005873015873016,0.3466375601925435,0.3466375601925435,,,,,,,
Adam,True,-6.0,,,-2.0,,,,,,,0.5762169445848071,1.9437079347816888,0.99,0.9895,0.0104999999999999,3.763464892683445,0.1269841269841269,0.9853961760834524,-1.0,,,,,,,sat,cifar100,7.0,7517.68780708313,VGG,,,15.0,0.91,,,,,,,,,,,,0.0004999999999999,0.0174999999999999,1.6476179589060844,1.6476179589060844,True,,,,,,
Adam,False,-6.0,,,-3.0,,,,,,,0.998452278589854,0.0075147027752115,0.99,0.988105352591334,0.011894647408666,0.7346615262999491,0.7714285714285715,0.999986222274176,-1.0,,,,,,,sat,organamnist,1.0,5324.423885583878,Resnet18,,,0.0,0.98,,,,,,,,,,,,0.0018946474086659,0.0149107901444349,0.0025057994383077,0.0025057994383077,,,,,,True,
Adam,True,-6.0,,,-3.0,,,,,,,0.97991452991453,0.0700594993605178,0.99,0.989010989010989,0.0109890109890109,1.8029007943181,0.4615384615384615,0.999742024829169,-1.0,,,,,,,sat,organcmnist,10.0,3405.840782880783,Resnet18,,,0.0,0.91,,,,,,,,,,,,0.0009890109890109,0.0269653423499577,0.0239851557068668,0.0239851557068668,,,,,,True,
Adam,True,-6.0,,,-2.0,,,,,,,0.8999638532441714,0.2922110442519429,0.99,0.9869782376025686,0.0130217623974313,0.6894326057336814,0.5753424657534246,0.7402402781347793,0.4533730158730158,0.099132477860112,0.0638390912413128,0.0836172182659584,0.7347369948133633,0.2481357098494346,0.3835616438356164,sat,chestmnist,6.0,9505.867570877075,Resnet18,,,60.0,0.9,,,,,,,,,,,,0.0030217623974313,0.0037281484124153,0.2491405609248836,0.2491405609248836,,,,,,True,
AdamW,False,-3.0,,,-5.0,,,,,,,0.8181818181818182,0.5218376389192835,0.99,0.9871794871794872,0.0128205128205127,0.4490915407250332,1.0,0.7447368421052631,-1.0,0.7402597402597403,0.1995029634609512,0.1539878741809247,0.7116459752179913,0.130893708697827,0.0,sat,breastmnist,12.0,195.55619931221008,Resnet18,,,0.0,0.91,,,,,,,,,,,,0.0028205128205127,0.0307692307692307,0.5086823770514789,0.5086823770514789,,,,,,False,
AdamW,True,-5.0,,,-4.0,,,,,,,0.7860040567951319,0.598050035691185,0.99,0.9840319361277444,0.0159680638722554,1.806807423661181,0.3125,0.8898165079552757,-1.0,,,,,,,sat,dermamnist,2.0,1462.9056885242462,Resnet18,,,30.0,0.94,,,,,,,,,,,,0.0059680638722555,0.0192614770459081,0.4876415022920373,0.4876415022920373,,,,,,True,
Adam,True,-6.0,,,-2.0,,,,,,,0.9679525222551928,0.1041797647054481,0.99,0.9853801169590644,0.0146198830409356,0.6729094671168189,0.72,0.9987113049171664,-1.0,,,,,,,sat,bloodmnist,6.0,2313.3050951957703,Resnet18,,,60.0,0.9,,,,,,,,,,,,0.0046198830409356,0.0157894736842105,0.0490558026305696,0.0490558026305696,,,,,,True,
SGD,True,-4.0,,,-1.0,,,,,,,0.9790940766550522,0.061681983179945,0.99,0.9795221843003412,0.0204778156996586,0.5898350920867778,0.6666666666666666,0.9969542362399504,0.65625,0.7317073170731707,0.9168519807108412,0.0163233361519627,0.9278271723100416,0.2001463102995951,0.6666666666666666,sat,pneumoniamnist,0.0,518.0692667961121,Resnet18,,,60.0,0.9,,,,,,0.9,False,,,,,0.0104778156996587,0.0104778156996587,0.03149588584643,0.03149588584643,,,,,,False,
Adam,True,-6.0,,,-2.0,,,,,,,0.6974337040205304,0.913190364932346,0.99,0.989043529760142,0.0109564702398579,1.7886013583815263,0.3243243243243243,0.93898387878508,0.7968520417871868,,,,,,,sat,tissuemnist,7.0,19589.268992185596,Resnet18,,,15.0,0.91,,,,,,,,,,,,0.000956470239858,0.0015165616142814,0.814184321519198,0.814184321519198,,,,,,True,
AdamW,True,-5.0,,,-3.0,,,,,,,0.9183314835368108,0.2423042691352773,0.99,0.989113530326594,0.0108864696734058,1.1159900847383712,0.4453781512605042,0.978518488950491,0.7838484364939391,,,,,,,sat,octmnist,19.0,8973.487935066223,Resnet18,,,60.0,0.92,,,,,,,,,,,,0.0008864696734059,0.0025020583661147,0.1626230941920644,0.1626230941920644,,,,,,True,
Adam,True,-6.0,,,-2.0,,,,,,,0.9896020417808866,0.0535081890617706,0.99,0.9870311625303227,0.0129688374696771,0.9843948376317108,0.6258992805755396,0.9998713918367826,-1.0,,,,,,,sat,pathmnist,7.0,9310.99256181717,Resnet18,,,15.0,0.91,,,,,,,,,,,,0.0029688374696772,0.0029688374696772,0.0199335398011234,0.0199335398011234,,,,,,True,
AdamW,True,-6.0,,,-4.0,,,,,,,0.5534591194968553,1.1563553950832568,0.99,0.99375,0.0062499999999999,1.482678716505982,0.0,0.7314852357692734,-1.0,,,,,,,sat,retinamnist,16.0,270.42985439300537,Resnet18,,,0.0,0.95,,,,,,,,,,,,0.00375,0.0437499999999999,1.0951672396542915,1.0951672396542915,,,,,,True,
Adam,True,-6.0,,,-3.0,,,,,,,0.9246794871794872,0.2070378442957383,0.99,0.9896907216494846,0.0103092783505154,0.8723707999636883,0.5769230769230769,0.992059138463333,-1.0,,,,,,,sat,organsmnist,18.0,3455.2134993076324,Resnet18,,,45.0,0.93,,,,,,,,,,,,0.0003092783505154,0.0010705789056304,0.1182454317199484,0.1182454317199484,,,,,,True,
