optimizer,time_decay,exp_wd,optimizer_name_unc,exp_lr_unc,exp_lr,n_blocks,d_token,attention_dropout,res_drop,ffn_dropout,ffn_factor,accuracy,ce_loss,desired_coverage,coverage,reject_rate,ce_loss_rej,accuracy_rej,auc,auc_rej,pos_rate,bss,brier,bss_rej,brier_rej,pos_rate_rej,meta,dataset,trial,time_to_fit,model_type,exp_lamda,alpha,pretrain,momentum,d_main,hidden_factor,dropout_first,dropout_second,residual_dropout,momentum_sgd,nesterov,exp_beta,reward,momentum_sgd_unc,nesterov_unc,viol,max_viol_trial,avg_perf,min_avg_perf,b_norm,n_estimators,reg_alpha,reg_lambda,folds,zero_init_residual,avg_viol_trial
Adam,False,-6.0,,,-5.0,2.0,64.0,0.5,0.0,0.1,1.3333333333333333,0.7061183550651956,0.5797738815790382,0.99,0.997,0.003,0.7009643614933879,0.6666666666666666,0.7694004024144869,-1.0,0.4984954864593781,0.2152468245348562,0.1961882938662859,0.2152468245348562,0.2538189623235037,1.0,selnet,heloc,17.0,252.486225605011,TabFTTransformer,3.0,0.7,,,,,,,,,,,,,,0.007,0.012,0.5574779567381821,0.5574779567381821,,,,,,,
AdamW,True,-6.0,,,-4.0,3.0,192.0,0.25,0.0,0.0,2.6666666666666665,0.7263870372269511,0.5447129425417845,0.99,0.9944926058133604,0.0055073941866394,0.7623286429790764,0.5,0.8032226912007606,0.423562412342216,0.5283560660445082,0.265955794476711,0.1829208633419442,0.2581804146502098,0.2803212906345771,0.5740740740740741,selnet,higgs,15.0,1131.9026515483856,TabFTTransformer,6.0,0.65,,,,,,,,,,,,,,0.0044926058133604,0.0163946965833758,0.5107537842396567,0.5107537842396567,,,,,,,
Adam,True,-5.0,,,-4.0,2.0,192.0,0.15,1.0,0.0,1.0,0.8679104477611941,0.3218461974598442,0.99,0.9933283914010378,0.0066716085989622,0.5667539508533217,0.7777777777777778,0.9382310942996084,0.9,0.4992537313432836,0.6125850805113979,0.0968537298721505,0.6125850805113979,0.1896205396710379,0.5555555555555556,selnet,house,8.0,348.8270745277405,TabFTTransformer,6.0,0.75,,,,,,,0.1,,,,,,,0.0033283914010378,0.0180133432171978,0.2785389285841497,0.2785389285841497,,,,,,,
AdamW,True,-4.0,,,-2.0,2.0,256.0,,,,,0.9671052631578948,0.1318627540059483,0.99,0.99672131147541,0.0032786885245901,0.9214914411799634,0.0,0.9990569159617464,-1.0,,,,,,,selnet,indian,14.0,134.73535466194153,TabResnet,5.0,0.65,,,320.0,2.0,0.4,0.15,,,,,,,,0.0067213114754099,0.0169398907103824,0.0631468520088333,0.0631468520088333,,,,,,,
AdamW,False,-5.0,,,-4.0,2.0,256.0,0.5,0.0,0.5,2.333333333333333,0.7865896358543417,0.4551548823499518,0.99,0.992011114970476,0.0079888850295241,0.6981461377284335,0.4782608695652174,0.8645063979054357,0.4552380952380952,0.5003501400560224,0.4073181727603157,0.148170456809921,0.4073181727603157,0.2525114706980844,0.4565217391304347,selnet,jannis,15.0,944.0829031467438,TabFTTransformer,6.0,0.35,,,,,,,,,,,,,,0.002011114970476,0.0129732546022924,0.4161377242969423,0.4161377242969423,,,,,,,
Adam,True,-6.0,,,-4.0,4.0,320.0,0.1,0.0,0.2,0.6666666666666666,0.9848024316109424,0.0678955733830202,0.99,0.987,0.013,1.4169884156717485,0.6538461538461539,0.999945280076375,-1.0,,,,,,,selnet,letter,15.0,818.2747936248779,TabFTTransformer,4.0,0.4,,,,,,,,,,,,,,0.003,0.01,0.0321249557105787,0.0321249557105787,,,,,,,
Adam,True,-3.0,,,-3.0,4.0,512.0,,,,,0.9416088765603328,0.1677038747949256,0.99,0.9876712328767124,0.0123287671232876,0.682088187822282,0.5777777777777777,0.9812186095142066,0.604757085020243,0.5009708737864078,0.8128123763239262,0.0467969059190184,0.8128123763239262,0.2442695729756581,0.4222222222222222,selnet,miniboone,8.0,870.3264915943146,TabResnet,3.0,0.7,,,192.0,1.0,0.1,0.2,,,,,,,,0.0023287671232875,0.0049315068493149,0.1130786786015092,0.1130786786015092,,,,,,,
SGD,True,-4.0,,,-1.0,,,,,,,0.9961100705950152,0.0241456138954438,0.99,0.9915714285714284,0.0084285714285714,1.3489537145957222,0.6271186440677966,0.9999621051425656,0.9646260777973744,,,,,,,selnet,MNIST,16.0,4644.0492486953735,Resnet34,5.0,0.55,,,,,,,,0.94,True,,,,,0.0015714285714284,0.0398571428571429,0.0087466916789913,0.0087466916789913,,,,,,False,
Adam,True,-5.0,,,-3.0,2.0,192.0,0.15,1.0,0.0,1.0,0.9067865903515944,0.2377665705830365,0.99,0.991889699918897,0.008110300081103,0.6973682802652305,0.5,0.9300556817121348,0.52,0.1520850367947669,0.4579857381501281,0.0698990740046329,0.810713208017433,0.2520124135207857,0.5,selnet,online,12.0,325.28962898254395,TabFTTransformer,6.0,0.7,,,,,,,0.2,,,,,,,0.0018896999188969,0.0186131386861314,0.1561306198457236,0.1561306198457236,,,,,,,
Adam,True,-6.0,,,-2.0,,,,,,,0.96809915676115,0.1746567091648291,0.99,0.9913385033739552,0.0086614966260448,1.8798175366223169,0.3604651162790697,0.998991218488762,0.8539320335748907,,,,,,,selnet,SVHN,19.0,7099.437413215637,VGG,6.0,0.25,,,,,,,,,,,,,,0.0013385033739552,0.0149410816799274,0.0998594234356926,0.0998594234356926,True,,,,,,
Adam,True,-6.0,,,-3.0,,,,,,,0.6832298136645962,1.2357242961218866,0.99,0.9944410129709698,0.0055589870290302,4.156286416924203,0.0,0.9969063695279856,-1.0,,,,,,,selnet,stanfordcars,17.0,8125.6862449646,Resnet34,6.0,0.25,,,,,,,,,,,,,,0.0044410129709697,0.0394379246448425,1.1002725771645576,1.1002725771645576,,,,,,True,
Adam,False,-4.0,,,-4.0,4.0,192.0,,,,,0.8245021937225785,0.4242663482472601,0.99,0.9876666666666668,0.0123333333333333,0.7481707756177276,0.4594594594594595,0.7796727331099383,0.4532163742690058,0.2176847789402632,0.218940942413952,0.1330223551612266,0.6032547635932523,0.2745498463836701,0.5135135135135135,selnet,ucicredit,17.0,569.8811800479889,TabResnet,5.0,0.25,,,64.0,2.0,0.45,0.1,,,,,,,,0.0023333333333331,0.003,0.3875841169201243,0.3875841169201243,,,,,,,
AdamW,True,-4.0,,,-3.0,,,,,,,0.9673539518900344,0.0994066110363112,0.99,0.9931740614334472,0.0068259385665528,0.1811457297431782,1.0,0.996704586493319,1.0,0.7319587628865979,0.8788594799848836,0.0237679133891606,0.921472445866026,0.0464635278973516,0.5,selnet,xray,11.0,4087.055834054947,Resnet34,6.0,0.5,,,,,,,,,,,,,,0.0031740614334472,0.0208191126279863,0.0397165787587234,0.0397165787587234,,,,,,True,
AdamW,False,-6.0,,,-3.0,,,,,,,0.966804979253112,0.1394052854051395,0.99,0.9836734693877552,0.0163265306122448,0.8075747704593815,0.4166666666666667,0.9945064681906788,0.3703703703703704,0.6846473029045643,0.861540329311184,0.0299017612378702,0.919193925567338,0.2996340016410346,0.25,selnet,oxfordpets,14.0,2538.354729175568,Resnet34,4.0,0.25,,,,,,,,,,,,,,0.0063265306122447,0.0115646258503401,0.0763008363655795,0.0763008363655795,,,,,,False,
Adam,True,-4.0,,,-4.0,2.0,192.0,0.05,1.0,0.0,1.0,0.8100967826314412,0.3995880465561257,0.99,0.9935031185031185,0.0064968814968815,0.7891800701886171,0.44,0.8990604932027525,0.4102564102564102,0.5001307873397856,0.4849615563861325,0.1287596082269346,0.4849633530492051,0.2964908048809785,0.48,selnet,electricity,17.0,972.6785776615144,TabFTTransformer,6.0,0.75,,,,,,,0.05,,,,,,,0.0035031185031184,0.0216216216216216,0.3623290156936884,0.3623290156936884,,,,,,,
AdamW,True,-6.0,,,-5.0,3.0,320.0,0.35,0.0,0.05,2.6666666666666665,0.5856573705179283,0.6726137819548121,0.99,0.9894875164257556,0.0105124835742443,0.5380502784971207,0.75,0.6100419059444359,0.75,0.49667994687915,0.0391576690192133,0.2402105827451966,0.0391576690192133,0.1775809737014562,0.75,selnet,eye,18.0,250.8394296169281,TabFTTransformer,5.0,0.7,,,,,,,,,,,,,,0.0005124835742443,0.0330486202365308,0.6690085928153776,0.6690085928153776,,,,,,,
Adam,False,-6.0,,,-4.0,3.0,64.0,0.5,0.0,0.1,1.3333333333333333,0.8644400785854617,0.3385243487902706,0.99,0.9807321772639692,0.0192678227360307,0.9236616019651392,0.3,0.9244403273120272,0.1666666666666666,0.5009823182711198,0.5880653609570993,0.1029836597607251,0.5880653609570993,0.354895480569099,0.4,selnet,kddipums97,13.0,174.82324171066284,TabFTTransformer,3.0,0.7,,,,,,,,,,,,,,0.0092678227360307,0.0217726396917148,0.2866304696740645,0.2866304696740645,,,,,,,
Adam,True,-5.0,,,-4.0,3.0,256.0,0.15,1.0,0.1,0.6666666666666666,0.8559577677224736,0.345595251629552,0.99,0.9910313901345292,0.0089686098654708,0.8489072531082157,0.25,0.9297965033612776,0.34375,0.4984917043740573,0.575821605317727,0.1060445986705682,0.575821605317727,0.3243297293037684,0.6666666666666666,selnet,magic,14.0,442.89207553863525,TabFTTransformer,5.0,0.55,,,,,,,0.0,,,,,,,0.0010313901345292,0.0076980568011958,0.286891711665217,0.286891711665217,,,,,,,
Adam,True,-6.0,,,-3.0,3.0,320.0,0.1,0.0,0.3,1.3333333333333333,0.8598726114649682,0.3508120736737709,0.99,0.9874213836477987,0.0125786163522012,0.5443059898078891,1.0,0.9305420318078548,1.0,0.4968152866242038,0.5739048127945496,0.1065245401084146,0.5736776954093383,0.1771667070945988,0.75,selnet,phoneme,19.0,105.47324132919312,TabFTTransformer,3.0,0.35,,,,,,,,,,,,,,0.0025786163522012,0.039937106918239,0.2969420528939545,0.2969420528939545,,,,,,,
Adam,True,-5.0,,,-4.0,2.0,192.0,0.15,1.0,0.0,1.0,0.944482058226134,0.1483964431543058,0.99,0.9846666666666668,0.0153333333333333,1.0509017665279334,0.5652173913043478,0.9869590689409716,-1.0,,,,,,,selnet,pol,8.0,384.7518346309662,TabFTTransformer,6.0,0.75,,,,,,,0.1,,,,,,,0.0053333333333331,0.0053333333333331,0.0653401417656595,0.0653401417656595,,,,,,,
Adam,False,-6.0,,,-3.0,3.0,64.0,0.5,0.0,0.1,1.0,0.7647058823529411,0.5826802584670895,0.99,0.9919517102615694,0.0080482897384306,0.7175441599958283,0.5,0.8263166556945358,0.0,0.4969574036511156,0.2910608774445673,0.1772347806388581,0.2910608774445673,0.2621555932619968,0.75,selnet,rl,0.0,174.59898209571838,TabFTTransformer,3.0,0.7,,,,,,,,,,,,,,0.0019517102615693,0.044466800804829,0.524925728403137,0.524925728403137,,,,,,,
Adam,False,-6.0,,,-3.0,,,,,,,0.8728668941979523,0.2999620355603281,0.99,0.9940627650551316,0.0059372349448685,0.5767944313895418,0.8571428571428571,0.9066421372313442,0.6,0.2252559726962457,0.4723888009701248,0.09207671065135,0.5565816835380915,0.1941593541960123,0.2857142857142857,selnet,waterbirds,18.0,10715.752442121506,Resnet50,3.0,0.45,,,,,,,,,,,,,,0.0040627650551315,0.0125954198473282,0.28591899555708,0.28591899555708,,,,,,True,
Adam,True,-6.0,,,-4.0,4.0,128.0,0.25,0.0,0.3,1.0,0.7984031936127745,0.4038315497350588,0.99,0.9940476190476192,0.0059523809523809,0.887365896352,0.3333333333333333,0.8910756972111553,0.0,0.500998003992016,0.4778118374810746,0.130546882235502,0.4779278907186849,0.3432777547103771,0.3333333333333333,selnet,upselling,7.0,210.00330305099487,TabFTTransformer,4.0,0.45,,,,,,,,,,,,,,0.0040476190476191,0.0075396825396825,0.351395113580854,0.351395113580854,,,,,,,
SGD,False,-3.0,,,-2.0,,,,,,,0.5545119087554512,1.7882415506859708,0.99,0.9936666666666668,0.0063333333333333,3.8073612374288928,0.0789473684210526,0.985633570967544,-1.0,,,,,,,selnet,cifar100,16.0,4209.460047960281,VGG,3.0,0.3,,,,,,,,0.93,True,,,,,0.0036666666666668,0.0185,1.5828419260091564,1.5828419260091564,False,,,,,,
SGD,True,-4.0,,,-1.0,,,,,,,0.998457583547558,0.0068066210403533,0.99,0.9915038232795242,0.0084961767204757,0.836439866799671,0.78,0.9999941505578744,-1.0,,,,,,,selnet,organamnist,12.0,4015.859079599381,Resnet18,5.0,0.5,,,,,,,,0.94,True,,,,,0.0015038232795242,0.0303738317757009,0.0024205859212311,0.0024205859212311,,,,,,False,
Adam,True,-6.0,,,-3.0,,,,,,,0.9798801369863014,0.0813129750822053,0.99,0.9873203719357564,0.0126796280642434,1.7977146074525854,0.5333333333333333,0.9995743603283636,-1.0,,,,,,,selnet,organcmnist,11.0,1764.800632238388,Resnet18,5.0,0.3,,,,,,,,,,,,,,0.0026796280642436,0.021090448013525,0.0366506286593818,0.0366506286593818,,,,,,True,
Adam,True,-6.0,,,-2.0,,,,,,,0.9001351960342496,0.2943434080768243,0.99,0.9895647520513736,0.0104352479486264,0.6879616908240063,0.5641025641025641,0.7358729254167602,0.554320987654321,0.0998648039657503,0.0674782967707572,0.0838345603269558,0.7347517457715751,0.2474103027227483,0.3846153846153846,selnet,chestmnist,6.0,7267.548481464386,Resnet18,6.0,0.25,,,,,,,,,,,,,,0.0004352479486263,0.0044416696396718,0.2497396196972862,0.2497396196972862,,,,,,True,
AdamW,True,-5.0,,,-3.0,,,,,,,0.7792207792207793,0.4672562078435343,0.99,0.9871794871794872,0.0128205128205127,0.0185942309902806,1.0,0.7973684210526315,-1.0,0.7402597402597403,0.2198012874134204,0.1500831804566475,0.7189578116656683,0.0003393871764707,0.0,selnet,breastmnist,12.0,215.3606433868408,Resnet18,5.0,0.45,,,,,,,,,,,,,,0.0028205128205127,0.0166666666666666,0.4253562556968612,0.4253562556968612,,,,,,True,
AdamW,False,-3.0,,,-5.0,,,,,,,0.7615230460921844,0.6621632270753689,0.99,0.996007984031936,0.0039920159680638,2.704230314465792,0.0,0.8666925118077776,-1.0,,,,,,,selnet,dermamnist,15.0,873.172604560852,Resnet18,4.0,0.3,,,,,,,,,,,,,,0.006007984031936,0.0392215568862275,0.5376086200779435,0.5376086200779435,,,,,,False,
SGD,True,-4.0,,,-1.0,,,,,,,0.9699469652327636,0.0938938247793565,0.99,0.9923976608187136,0.0076023391812864,0.758500671314748,0.6153846153846154,0.9989322014603635,-1.0,,,,,,,selnet,bloodmnist,19.0,1458.1603560447693,Resnet18,5.0,0.45,,,,,,,,0.99,True,,,,,0.0023976608187136,0.008187134502924,0.0411950296160558,0.0411950296160558,,,,,,False,
Adam,True,-6.0,,,-2.0,,,,,,,0.976027397260274,0.0735359758401257,0.99,0.9965870307167236,0.0034129692832765,0.6898294543581627,0.5,0.9956294097465654,1.0,0.7311643835616438,0.9052412489043952,0.018626329880781,0.938459884800096,0.2483821724007135,0.5,selnet,pneumoniamnist,8.0,698.9449169635773,Resnet18,4.0,0.3,,,,,,,,,,,,,,0.0065870307167236,0.0168941979522184,0.0434183121225857,0.0434183121225857,,,,,,True,
Adam,True,-6.0,,,-2.0,,,,,,,0.695898945930952,0.9182822404904568,0.99,0.9912855873767926,0.0087144126232073,1.7580458935645886,0.3009708737864077,0.939971376105582,0.7769449245135532,,,,,,,selnet,tissuemnist,7.0,16298.243872880936,Resnet18,4.0,0.3,,,,,,,,,,,,,,0.0012855873767926,0.0260945894496383,0.7883857913703404,0.7883857913703404,,,,,,True,
Adam,True,-6.0,,,-2.0,,,,,,,0.9206642066420664,0.2404399250025268,0.99,0.9916750526026896,0.0083249473973103,1.2143790617540564,0.3956043956043956,0.9796547446208124,0.7147081413210445,,,,,,,selnet,octmnist,7.0,0.1979050636291504,Resnet18,4.0,0.3,,,,,,,,,,,,,,0.0016750526026896,0.0113118653371147,0.1599712035957915,0.1599712035957915,,,,,,True,
SGD,True,-4.0,,,-1.0,,,,,,,0.9856995013641924,0.0608713335537353,0.99,0.991696211979847,0.0083037880201529,0.7982010518554825,0.7078651685393258,0.9997907579303856,-1.0,,,,,,,selnet,pathmnist,13.0,7301.527179002762,Resnet18,6.0,0.6000000000000001,,,,,,,,0.93,True,,,,,0.001696211979847,0.0078092927785035,0.0234870679146505,0.0234870679146505,,,,,,False,
Adam,True,-6.0,,,-2.0,,,,,,,0.5705128205128205,1.3174096737683214,0.99,0.975,0.025,1.944840129959374,0.0,0.763281364368321,-1.0,,,,,,,selnet,retinamnist,7.0,277.1087934970856,Resnet18,4.0,0.3,,,,,,,,,,,,,,0.015,0.0437499999999999,1.3353366987315145,1.3353366987315145,,,,,,True,
Adam,True,-6.0,,,-3.0,,,,,,,0.9258517034068136,0.2063639282232502,0.99,0.9892942109436956,0.0107057890563044,0.7091659317810186,0.4444444444444444,0.9919548354270302,-1.0,,,,,,,selnet,organsmnist,11.0,1895.1137506961825,Resnet18,4.0,0.25,,,,,,,,,,,,,,0.0007057890563043,0.0076526566217287,0.1226959030935774,0.1226959030935774,,,,,,True,
