optimizer,time_decay,exp_wd,optimizer_name_unc,exp_lr_unc,exp_lr,n_blocks,d_token,attention_dropout,res_drop,ffn_dropout,ffn_factor,accuracy,ce_loss,desired_coverage,coverage,reject_rate,ce_loss_rej,accuracy_rej,auc,auc_rej,pos_rate,bss,brier,bss_rej,brier_rej,pos_rate_rej,meta,dataset,trial,time_to_fit,model_type,exp_lamda,alpha,pretrain,momentum,d_main,hidden_factor,dropout_first,dropout_second,residual_dropout,momentum_sgd,nesterov,exp_beta,reward,momentum_sgd_unc,nesterov_unc,viol,max_viol_trial,avg_perf,min_avg_perf,b_norm,n_estimators,reg_alpha,reg_lambda,folds,zero_init_residual,avg_viol_trial
AdamW,True,-4.0,,,-3.0,1.0,384.0,0.2,0.0,0.1,1.3333333333333333,0.7235680558406898,0.5338207167558735,0.99,0.993574706782254,0.006425293217746,0.7007832643807278,0.4761904761904761,0.8050128548673028,0.4939516129032258,0.5287415315130364,0.2779037280532821,0.1799275841396835,0.2813319658662048,0.2537103778511322,0.5079365079365079,selnet_te,higgs,18.0,841.5095417499542,TabFTTransformer,6.0,0.35,,,,,,,,,,-2.0,,,,0.003574706782254,0.0162927078021417,0.5066193369315523,0.5066193369315523,,,,,,,
AdamW,True,-5.0,,,-5.0,3.0,384.0,0.2,0.0,0.0,1.3333333333333333,0.8644194756554308,0.3296123407729632,0.99,0.989621942179392,0.0103780578206078,0.6561749546717014,0.5714285714285714,0.9359030757904944,0.625,0.497378277153558,0.5997274141251325,0.1000681464687168,0.5997274141251325,0.2347953103510799,0.7142857142857143,selnet_te,house,14.0,451.57905077934265,TabFTTransformer,3.0,0.5,,,,,,,,,,-4.0,,,,0.0003780578206079,0.0283914010378056,0.2792307297140368,0.2792307297140368,,,,,,,
AdamW,False,-6.0,,,-5.0,2.0,512.0,,,,,0.8756936736958935,0.4190728583358428,0.99,0.9846994535519126,0.0153005464480874,8.726537341492058,0.0,0.9548794941581092,-1.0,,,,,,,selnet_te,indian,15.0,139.3250765800476,TabResnet,6.0,0.35,,,128.0,3.0,0.4,0.05,,,,-3.0,,,,0.0053005464480874,0.0057377049180328,0.2759517950363113,0.2759517950363113,,,,,,,
Adam,False,-6.0,,,-4.0,1.0,512.0,0.5,0.0,0.15,1.6666666666666663,0.7858397751229796,0.4566453516350672,0.99,0.9885376866967696,0.0114623133032303,0.7052718161446369,0.5151515151515151,0.8629634430904848,0.5097856477166822,0.4992972593113141,0.4044106508863835,0.1488973372784041,0.4044106508863835,0.2559141069877325,0.5606060606060606,selnet_te,jannis,17.0,1065.4081687927246,TabFTTransformer,6.0,0.6000000000000001,,,,,,,,,,-4.0,,,,0.0014623133032304,0.0192254254949635,0.4284190467137814,0.4284190467137814,,,,,,,
AdamW,True,-6.0,,,-4.0,3.0,448.0,0.1,0.0,0.35,2.0,0.9798792756539236,0.0811720208429162,0.99,0.994,0.006,1.190538483864148,0.5833333333333334,0.9999169958123008,-1.0,,,,,,,selnet_te,letter,16.0,669.733391046524,TabFTTransformer,4.0,0.7,,,,,,,,,,-4.0,,,,0.004,0.0125,0.0395162991916018,0.0395162991916018,,,,,,,
Adam,True,-6.0,,,-4.0,2.0,384.0,,,,,0.933766592920354,0.1808077337626209,0.99,0.9906849315068492,0.0093150684931506,0.7017305092444746,0.4705882352941176,0.9783370414397043,0.5736224028906955,0.4990320796460177,0.7961794625562837,0.050955134360929,0.7961794625562837,0.2539002669603249,0.6029411764705882,selnet_te,miniboone,19.0,725.8527963161469,TabResnet,3.0,0.45,,,256.0,2.0,0.25,0.05,,,,-4.0,,,,0.0006849315068492,0.0006849315068493,0.1234876249006855,0.1234876249006855,,,,,,,
SGD,False,-5.0,,,-3.0,,,,,,,0.9812267125250788,0.0737627054235898,0.99,0.9968571428571428,0.0031428571428571,0.6200350407002054,0.8181818181818182,0.9997903051765448,-1.0,,,,,,,selnet_te,MNIST,15.0,3989.327054977417,Resnet34,6.0,0.35,,,,,,,,0.93,False,-4.0,,,,0.0068571428571427,0.0408571428571429,0.0352084524921406,0.0352084524921406,,,,,,False,
AdamW,True,-6.0,,,-3.0,3.0,448.0,0.15,0.0,0.3,2.0,0.8991803278688525,0.2196047680159153,0.99,0.989456609894566,0.0105433901054339,0.6610752525662438,0.6923076923076923,0.9349975650553684,0.6388888888888888,0.1491803278688524,0.4637276105141926,0.0680826361608216,0.8644064396816358,0.2348915308682887,0.6923076923076923,selnet_te,online,19.0,427.3372025489807,TabFTTransformer,4.0,0.75,,,,,,,,,,-4.0,,,,0.000543390105434,0.0169910786699107,0.1608301227464774,0.1608301227464774,,,,,,,
Adam,True,-6.0,,,-4.0,,,,,,,0.955593943704908,0.1834686512000058,0.99,0.991137073219861,0.008862926780139,1.883634040391188,0.3522727272727273,0.99870916458685,0.8355066003954892,,,,,,,selnet_te,SVHN,5.0,7711.705521345139,VGG,3.0,0.4,,,,,,,,,,-4.0,,,,0.001137073219861,0.0050710041293181,0.1027495467677143,0.1027495467677143,False,,,,,,
Adam,True,-6.0,,,-4.0,,,,,,,0.5315427857589007,1.8699967218585287,0.99,0.9888820259419396,0.0111179740580604,4.795091022496662,0.0555555555555555,0.992764755008693,-1.0,,,,,,,selnet_te,stanfordcars,5.0,7989.440367698669,Resnet34,3.0,0.4,,,,,,,,,,-4.0,,,,0.0011179740580603,0.018437306979617,1.4775264141943818,1.4775264141943818,,,,,,False,
Adam,True,-6.0,,,-3.0,1.0,384.0,,,,,0.8237870619946092,0.429652060006479,0.99,0.9893333333333332,0.0106666666666667,1.9065631697509275,0.40625,0.776160483175151,0.5714285714285714,0.2190026954177897,0.2184690823803894,0.1336771102262357,0.5435987981478227,0.4581710177468608,0.4375,selnet_te,ucicredit,17.0,399.2899827957153,TabResnet,4.0,0.45,,,256.0,1.0,0.3,0.05,,,,-3.0,,,,0.0006666666666668,0.0073333333333333,0.3921075688121031,0.3921075688121031,,,,,,,
SGD,True,-4.0,,,-2.0,,,,,,,0.9708904109589042,0.1039112751968308,0.99,0.9965870307167236,0.0034129692832765,0.015518753235394,1.0,0.9959874103133995,1.0,0.7311643835616438,0.8993389478115255,0.0197865204271989,0.9346266948835968,0.0004669773451997,0.5,selnet_te,xray,19.0,3757.082710981369,Resnet34,5.0,0.5,,,,,,,,0.92,True,-3.0,,,,0.0065870307167236,0.0361774744027303,0.069931244746931,0.069931244746931,,,,,,False,
SGD,True,-4.0,,,-2.0,,,,,,,0.8032786885245902,0.7494092111338773,0.99,0.9959183673469388,0.0040816326530612,5.314128463765779,0.6666666666666666,0.8603921400744896,1.0,0.6789617486338798,0.2616201609781765,0.1609488024104368,0.5273185647746803,0.3333333333333217,0.3333333333333333,selnet_te,oxfordpets,14.0,4253.629382610321,Resnet34,5.0,0.5,,,,,,,,0.95,False,-4.0,,,,0.0059183673469388,0.0414965986394557,0.694648502795145,0.694648502795145,,,,,,False,
AdamW,False,-6.0,,,-5.0,4.0,256.0,0.1,0.0,0.35,1.0,0.8057083006022518,0.4138073478588968,0.99,0.9924636174636174,0.0075363825363825,0.6879370498584964,0.4827586206896552,0.8918863251777883,0.6476190476190475,0.5001309243257397,0.4626625376168053,0.1343343628001949,0.4626641552161891,0.2477638938343331,0.4827586206896552,selnet_te,electricity,13.0,1582.4213917255402,TabFTTransformer,4.0,0.45,,,,,,,,,,-4.0,,,,0.0024636174636174,0.0133056133056133,0.3680163216082739,0.3680163216082739,,,,,,,
AdamW,True,-4.0,,,-4.0,1.0,448.0,0.25,0.0,0.2,1.6666666666666663,0.5858854860186418,0.6706053720105676,0.99,0.9868593955321944,0.0131406044678055,0.8154827229393643,0.5,0.6080638297872341,0.48,0.4993342210386152,0.041877961990324,0.239530509502419,0.041877961990324,0.3029980608455922,0.5,selnet_te,eye,15.0,137.31109642982483,TabFTTransformer,6.0,0.25,,,,,,,,,,-2.0,,,,0.0031406044678056,0.0048620236530879,0.6695817512389745,0.6695817512389745,,,,,,,
AdamW,True,-6.0,,,-3.0,3.0,448.0,0.1,0.0,0.3,2.0,0.8388349514563107,0.3563767497561,0.99,0.9922928709055876,0.0077071290944122,1.0284857437069586,0.25,0.8937168194980695,0.0,0.4970873786407767,0.5384586827357634,0.1153853293160591,0.5384586827357634,0.4049932521966199,0.75,selnet_te,kddipums97,16.0,180.2431559562683,TabFTTransformer,4.0,0.7,,,,,,,,,,-4.0,,,,0.0022928709055876,0.0236994219653178,0.3158927401634411,0.3158927401634411,,,,,,,
AdamW,True,-6.0,,,-3.0,3.0,448.0,0.15,0.0,0.25,2.0,0.8424242424242424,0.3485771376360405,0.99,0.9865470852017936,0.0134529147982063,0.6773121895354715,0.6111111111111112,0.9243085145459888,0.3999999999999999,0.4969696969696969,0.559333777055396,0.110166555736151,0.559333777055396,0.2421426279391902,0.7222222222222222,selnet_te,magic,15.0,450.4865889549256,TabFTTransformer,4.0,0.75,,,,,,,,,,-4.0,,,,0.0034529147982064,0.012406576980568,0.3132643916960167,0.3132643916960167,,,,,,,
AdamW,False,-6.0,,,-5.0,4.0,192.0,0.15,0.0,0.35,1.0,0.8253968253968254,0.3786080039849129,0.99,0.9905660377358492,0.0094339622641509,0.887504343147883,0.3333333333333333,0.92118842215593,0.5,0.4984126984126984,0.5269390018065601,0.1182656772719782,0.526771464108319,0.3387141682541112,0.6666666666666666,selnet_te,phoneme,10.0,130.08150172233582,TabFTTransformer,4.0,0.5,,,,,,,,,,-4.0,,,,0.0005660377358491,0.0364779874213836,0.3145044877078796,0.3145044877078796,,,,,,,
